EventID	nPhotons	Hits	DepositedEnergy
100	28448791	4	1.01901e-05
101	28555919	14	2.24446e-05
102	28770462	24	6.00439e-05
103	29164512	74	0.000143627
104	29547335	46	8.77324e-05
105	29605312	0	0
106	29937130	42	7.90615e-05
107	30084842	2	1.68292e-06
108	30297604	18	2.76197e-05
109	30589657	28	5.67691e-05
110	31060152	62	0.000114531
111	31306775	24	3.65249e-05
112	31378841	10	1.75783e-05
113	31406438	1002	0.0010689
114	31921183	38	6.17691e-05
115	32285014	36	7.08172e-05
116	32468909	28	5.57141e-05
117	32700758	30	5.84227e-05
118	32971360	20	4.85076e-05
119	33468068	48	9.33673e-05
120	33877627	50	9.62083e-05
121	34102867	44	7.7792e-05
122	34557178	20	4.05153e-05
123	34846750	40	7.65187e-05
124	35235402	38	8.03702e-05
125	35669183	36	7.43265e-05
126	36203745	118	0.000220404
127	36323816	16	3.18143e-05
128	36596098	26	4.93016e-05
129	37144084	52	0.000110795
130	37565795	44	9.79603e-05
131	40932996	372	0.000678473
132	41223609	48	8.16304e-05
133	41686135	68	0.000125443
134	41810864	8	2.03941e-05
135	42214173	34	5.11655e-05
136	42589256	36	7.36302e-05
137	42979575	74	0.000141614
138	43313067	30	5.22286e-05
139	43750606	44	7.53833e-05
140	44144338	66	0.000139495
141	44431739	32	6.29559e-05
142	44595656	18	3.39844e-05
143	44898339	58	0.000101407
144	45218482	36	6.04006e-05
145	45555250	40	6.74141e-05
146	45945463	66	0.000106433
147	46065637	24	4.40048e-05
148	46199184	6	1.23819e-05
149	46629957	44	8.42815e-05
150	46816426	16	3.43681e-05
151	47027775	32	6.63892e-05
152	47236921	28	5.69673e-05
153	47433495	14	2.94713e-05
154	47433831	0	0
155	47740472	56	0.000101383
156	48128841	50	9.34358e-05
157	48584872	54	8.87588e-05
158	48683160	8	1.26521e-05
159	48906443	28	5.57547e-05
160	49083054	28	4.56708e-05
161	49241762	20	5.1749e-05
162	49646990	72	0.000122222
163	49666062	2	5.97109e-06
164	49843753	22	3.52674e-05
165	50076892	32	6.98016e-05
166	50335052	28	5.65533e-05
167	50730492	48	9.22521e-05
168	51131805	54	0.000109877
169	51625771	66	0.000136505
170	51914597	36	6.85133e-05
171	52349561	74	0.000138508
172	52419893	6	1.19787e-05
173	52741965	60	0.000112099
174	53158685	32	6.84096e-05
175	53668309	58	0.000115994
176	53697746	0	0
177	54062409	54	0.0001117
178	54469676	56	8.94812e-05
179	54583816	10	1.88962e-05
180	54959962	54	8.90765e-05
181	55130814	22	5.19969e-05
182	55335021	12	2.18904e-05
183	55433702	10	1.88966e-05
184	55852583	66	0.000116332
185	56283845	130	0.00022924
186	56449936	6	1.16838e-05
187	56464225	0	0
188	56468662	0	0
189	56884381	48	9.48704e-05
190	57137014	20	2.63882e-05
191	57498889	28	5.62397e-05
192	57940590	22	4.1438e-05
193	58121176	10	2.26445e-05
194	58613694	36	6.15902e-05
195	58884498	42	8.04482e-05
196	58968469	12	2.16651e-05
197	59328399	148	0.000247223
198	59372170	4	6.75261e-06
199	59747726	36	5.7166e-05
200	59756892	2	4.5809e-06
201	59914371	16	2.94017e-05
202	60232072	16	2.782e-05
203	60489582	12	2.29061e-05
204	60753854	30	5.49345e-05
205	61020287	150	0.00028113
206	61518771	74	0.000140662
207	61973850	76	0.000137129
208	62087854	6	9.61855e-06
209	62285322	10	1.92269e-05
210	62475548	14	2.56768e-05
211	62881835	38	8.21507e-05
212	63121843	22	3.96394e-05
213	63190870	4	9.5057e-06
214	63233065	0	0
215	63469587	28	6.09518e-05
216	63812418	26	5.17018e-05
217	64208652	40	7.64559e-05
218	64461213	24	3.86572e-05
219	64885850	126	0.000211727
220	65094280	18	2.23472e-05
221	65631477	48	9.93947e-05
222	65822169	24	3.86232e-05
223	65970664	10	2.28753e-05
224	65997872	1002	0.000987357
225	66488017	52	0.000108529
226	66945916	24	4.03826e-05
227	67172665	32	6.61563e-05
228	67440747	40	7.55218e-05
229	67538624	8	1.87635e-05
230	68071735	56	0.000101492
231	68097492	1002	0.00179105
232	68098619	0	0
233	68498865	58	0.00010144
234	68895697	48	8.90233e-05
235	69337318	74	0.000144536
236	69632533	34	6.83687e-05
237	69665690	10	2.22401e-05
238	70046162	34	7.38841e-05
239	70245078	12	2.1434e-05
240	70552832	22	3.90089e-05
241	70876927	44	8.24383e-05
242	71091065	22	4.51273e-05
243	71627709	46	9.1506e-05
244	71877679	32	4.44764e-05
245	72108351	22	3.00813e-05
246	72114358	0	0
247	72407496	36	7.64158e-05
248	72455739	4	1.06156e-05
249	72821473	50	8.76636e-05
250	73072640	42	7.86779e-05
251	73084963	0	0
252	73342381	32	4.96984e-05
253	73629326	32	7.34579e-05
254	73653555	0	0
255	74035301	944	0.0015386
256	74063463	2	3.06057e-06
257	74236055	8	1.53914e-05
258	74702992	50	0.000108401
259	74846731	14	3.10556e-05
260	75157759	46	9.55965e-05
261	75435585	44	8.15594e-05
262	75633111	24	4.109e-05
263	75786296	18	3.52189e-05
264	76207058	48	9.29601e-05
265	76341944	6	1.65909e-05
266	76795648	50	8.13495e-05
267	77067170	36	5.71138e-05
268	77509623	52	0.00010121
269	77859288	30	5.96657e-05
270	78052880	12	2.04683e-05
271	78245203	28	4.88417e-05
272	78657776	64	0.000110902
273	79073269	44	7.67027e-05
274	79219257	10	1.54089e-05
275	79592359	42	7.53403e-05
276	79764736	24	3.92667e-05
277	79966810	34	6.58759e-05
278	80337590	20	4.05856e-05
279	80357767	1002	0.00240267
280	80745887	50	0.000106288
281	81170944	30	5.92222e-05
282	81446201	26	5.63902e-05
283	81760002	18	3.73572e-05
284	82097158	28	5.00266e-05
285	82230431	14	2.92142e-05
286	82418751	20	3.06595e-05
287	82456304	0	0
288	82803985	32	7.11716e-05
289	82973646	20	4.06541e-05
290	83573259	100	0.000182756
291	83740684	14	2.25946e-05
292	84189748	42	8.57329e-05
293	84434664	22	4.37902e-05
294	84645267	28	5.04639e-05
295	85066698	40	6.10078e-05
296	85245058	28	5.49926e-05
297	85663910	36	7.33616e-05
298	85901138	30	6.08639e-05
299	86066114	24	4.83222e-05
300	86494149	32	7.16387e-05
301	87140061	50	9.80588e-05
302	87516339	30	5.11327e-05
303	87564992	0	0
304	87981954	56	0.000112422
305	88286946	26	5.55373e-05
306	88492905	16	2.94207e-05
307	88904228	44	7.22168e-05
308	89306901	64	0.00011711
309	89701422	32	6.48761e-05
310	90180918	46	9.0126e-05
311	90369907	16	3.95391e-05
312	90745110	44	7.34629e-05
313	90945230	16	3.50338e-05
314	90997448	8	1.26058e-05
315	91168238	14	2.37714e-05
316	91537105	30	5.24498e-05
317	92021895	44	9.11405e-05
318	92380384	32	5.01543e-05
319	92755803	48	9.09016e-05
320	93150791	32	5.41053e-05
321	93527585	40	7.33463e-05
322	93649321	6	3.55994e-06
323	93982128	34	5.97837e-05
324	94093512	12	2.36595e-05
325	94212681	8	1.7707e-05
326	94663015	66	0.000108999
327	95055001	234	0.000387392
328	95285451	28	4.01484e-05
329	95518794	36	8.01725e-05
330	95694571	12	2.19191e-05
331	95864046	12	2.60476e-05
332	96310755	54	9.36189e-05
333	96499715	26	4.79155e-05
334	96660018	16	2.81681e-05
335	96868302	6	1.10989e-05
336	97107101	46	7.38718e-05
337	97368438	26	3.45758e-05
338	97616054	20	3.28469e-05
339	97681946	2	2.29387e-06
340	98081408	30	6.02989e-05
341	98175370	8	1.84085e-05
342	98496391	42	8.00931e-05
343	98971107	90	0.000157316
344	99147697	24	3.66639e-05
345	99275798	2	4.48914e-06
346	99354065	2	5.4057e-06
347	99688695	44	9.54946e-05
348	99870965	10	1.92368e-05
349	100152894	30	6.05331e-05
350	100558735	40	8.31677e-05
351	100841642	48	8.53713e-05
352	101230570	60	0.000100664
353	101514884	62	9.77984e-05
354	101868339	46	9.17047e-05
355	102250785	30	6.15533e-05
356	102599822	192	0.000357939
357	102793294	20	4.13976e-05
358	103247248	62	0.000117915
359	103754690	50	9.59993e-05
360	104093756	40	6.53235e-05
361	104204030	12	2.42931e-05
362	104649735	36	6.19962e-05
363	104975911	50	9.48399e-05
364	105413259	48	9.13238e-05
365	105682181	26	6.00532e-05
366	105684970	0	0
367	106188508	30	5.9651e-05
368	106575989	38	8.11002e-05
369	106902021	18	4.05597e-05
370	107080840	18	3.55793e-05
371	107271354	18	3.14215e-05
372	107332927	2	3.28109e-06
373	107378794	4	6.5546e-06
374	107637676	24	4.94332e-05
375	107748660	12	1.86274e-05
376	108232466	40	8.10213e-05
377	108486219	36	7.36852e-05
378	108652675	16	3.51473e-05
379	109286340	38	5.81568e-05
380	109605883	42	8.36789e-05
381	110037968	40	7.38764e-05
382	110373524	26	5.47649e-05
383	110729742	762	0.0013272
384	111076915	36	7.9116e-05
385	111171033	4	8.98317e-06
386	111479959	34	5.91376e-05
387	111891817	44	8.27382e-05
388	112180689	24	4.39945e-05
389	112333542	14	2.81606e-05
390	112578806	16	3.17651e-05
391	112681805	12	2.31367e-05
392	112846982	6	1.13262e-05
393	112910500	8	2.01578e-05
394	113370687	34	6.597e-05
395	113538829	14	2.13337e-05
396	113795374	26	5.20318e-05
397	113935543	10	2.1409e-05
398	114373140	44	7.76685e-05
399	114717118	46	8.03237e-05
400	115151365	48	0.000110227
401	115553509	30	6.25166e-05
402	115937435	44	7.16876e-05
403	116365894	42	7.85078e-05
404	116809870	44	7.55045e-05
405	117230849	42	7.52316e-05
406	117472346	20	3.68898e-05
407	117731474	32	6.27588e-05
408	117879432	6	1.56207e-05
409	118212807	40	7.06817e-05
410	118641941	60	0.000109581
411	119009034	48	9.14983e-05
412	119050665	0	0
413	119418669	40	7.48332e-05
414	119545863	6	1.05263e-05
415	119990323	42	7.79141e-05
416	120321407	46	8.62e-05
417	120554753	24	4.15544e-05
418	120563180	2	2.53767e-06
419	120832232	28	4.62964e-05
420	121132695	42	7.53513e-05
421	121501011	54	0.000104559
422	121529098	0	0
423	121531054	0	0
424	121874262	48	9.82417e-05
425	122208146	32	5.00861e-05
426	122577111	52	9.39372e-05
427	122779573	14	2.33709e-05
428	122794233	0	0
429	123060783	44	9.10253e-05
430	123456353	46	8.26633e-05
431	123764534	36	6.88888e-05
432	123764853	0	0
433	123919896	6	1.09834e-05
434	124249012	58	9.55828e-05
435	124691986	52	8.31045e-05
436	124924315	22	5.64799e-05
437	125216166	118	0.000210674
438	125469771	22	3.9232e-05
439	126037735	84	0.00016921
440	126438771	46	8.52542e-05
441	126679046	20	3.54227e-05
442	126899643	16	2.64258e-05
443	127357851	54	0.000103133
444	127530384	14	2.61113e-05
445	127974784	96	0.000167642
446	128140267	22	4.28951e-05
447	128378182	24	4.87984e-05
448	128761603	28	5.79343e-05
449	129005891	28	6.18359e-05
450	129183687	24	3.57853e-05
451	129424623	22	4.34144e-05
452	129797657	664	0.00113873
453	129947810	14	3.00958e-05
454	130352556	44	8.49486e-05
455	130415046	6	8.88312e-06
456	130631809	30	4.44499e-05
457	130843719	18	3.66318e-05
458	131122927	36	8.23085e-05
459	131541917	18	2.80159e-05
460	131919157	42	7.98519e-05
461	132108509	18	3.33471e-05
462	132328550	12	2.38712e-05
463	132714348	740	0.00136608
464	132970715	34	7.06599e-05
465	133198841	32	5.61079e-05
466	133580695	38	8.22558e-05
467	133820849	26	5.47074e-05
468	134202358	40	6.50289e-05
469	134645547	62	0.000120601
470	134919379	38	7.12282e-05
471	135097790	16	2.70364e-05
472	135583732	50	7.65701e-05
473	135961877	44	7.90291e-05
474	136365829	30	5.06285e-05
475	136895935	138	0.000256357
476	137281858	78	0.000135521
477	137340842	8	1.61849e-05
478	137669822	42	6.83347e-05
479	137775855	10	1.99858e-05
480	137967638	30	5.72029e-05
481	138337803	36	7.48971e-05
482	138542277	30	4.36929e-05
483	138913493	46	7.90356e-05
484	139008347	10	2.70998e-05
485	139037111	8	1.34555e-05
486	139302017	32	5.61447e-05
487	139309650	0	0
488	139739436	36	7.94572e-05
489	139969824	28	6.09164e-05
490	140062380	6	1.19243e-05
491	140079227	0	0
492	140337444	40	8.41937e-05
493	140702562	40	7.24535e-05
494	140836757	2	5.91045e-06
495	141206561	38	6.76595e-05
496	141385787	18	3.55445e-05
497	141489463	14	2.49505e-05
498	141771131	36	6.74316e-05
499	142361315	44	8.09138e-05
500	142820506	66	0.000127183
501	142994390	6	1.25516e-05
502	143394389	50	9.90867e-05
503	143621687	16	2.61662e-05
504	143698102	2	3.67514e-06
505	144081887	38	8.04082e-05
506	144344361	42	8.80043e-05
507	144480361	6	7.69759e-06
508	144730382	26	5.51942e-05
509	144962750	22	3.99662e-05
510	145349372	650	0.00120582
511	145553829	18	3.03829e-05
512	145940272	52	9.7791e-05
513	146040597	10	1.54727e-05
514	146376890	36	6.61631e-05
515	146829194	54	9.45436e-05
516	147222554	40	6.90765e-05
517	147657999	90	0.000149893
518	147736279	4	4.20454e-06
519	148273318	58	0.000111567
520	148443683	16	1.98039e-05
521	148528684	6	8.63668e-06
522	148911872	44	8.29377e-05
523	149161189	4	8.63021e-06
524	149666857	52	0.000100284
525	149974056	50	8.78019e-05
526	150462983	46	8.43347e-05
527	150738840	24	3.9238e-05
528	151200187	58	0.000115786
529	151329813	8	2.03059e-05
530	151726221	40	7.30434e-05
531	151973120	36	6.06176e-05
532	152189336	18	2.85764e-05
533	152374624	30	5.37096e-05
534	152391830	0	0
535	152816405	40	6.95604e-05
536	152845515	4	6.79646e-06
537	153266240	40	8.59437e-05
538	153339970	0	0
539	153623700	22	3.7782e-05
540	153870110	32	6.5984e-05
541	154204706	28	5.77937e-05
542	154224368	6	1.06074e-05
543	154610886	456	0.000767392
544	154733100	10	1.98235e-05
545	155026645	18	3.60877e-05
546	155340392	176	0.000298344
547	155716670	40	7.69418e-05
548	155758535	4	9.18127e-06
549	156211509	464	0.000762032
550	156558918	60	9.71914e-05
551	156638024	4	7.02353e-06
552	156834155	14	1.80034e-05
553	157082593	44	8.64774e-05
554	157113623	1002	0.00176918
555	157121187	0	0
556	157463908	46	8.64408e-05
557	157887499	54	9.35254e-05
558	158166148	632	0.00118902
559	158447348	22	4.81553e-05
560	158700291	22	3.82134e-05
561	158933339	18	3.22357e-05
562	159316979	50	0.000100907
563	159492705	18	3.90625e-05
564	159717817	16	3.42077e-05
565	159917276	16	3.2431e-05
566	160416856	54	0.00010424
567	160569838	24	5.01915e-05
568	160582623	2	5.87825e-06
569	160984432	54	0.00010715
570	161136273	6	1.11794e-05
571	161430175	30	5.96349e-05
572	161664256	12	2.79426e-05
573	162086183	68	0.000133849
574	162366209	24	4.24395e-05
575	162517232	12	2.76638e-05
576	162767279	40	6.966e-05
577	163079825	52	0.00010639
578	163155726	4	7.17254e-06
579	163461826	50	9.62571e-05
580	163903439	56	0.00010908
581	164336734	42	7.84481e-05
582	164458065	14	1.6388e-05
583	164743319	30	6.87329e-05
584	165008315	16	2.69973e-05
585	165277607	42	8.42734e-05
586	165650046	26	4.30602e-05
587	166079072	36	6.06207e-05
588	166389131	36	6.59362e-05
589	166679578	34	6.71312e-05
590	166740514	4	7.41882e-06
591	166852480	20	3.94495e-05
592	167248216	40	6.93007e-05
593	167767023	48	9.68738e-05
594	167852591	8	2.00534e-05
595	168241509	36	6.20166e-05
596	168659892	608	0.00109871
597	168899174	14	2.55994e-05
598	169365364	66	0.000118989
599	169456149	6	1.38031e-05
600	169475995	2	3.27764e-06
601	169781263	64	0.000130815
602	170034338	26	4.06707e-05
603	170290767	30	5.90465e-05
604	170710667	30	4.16778e-05
605	170827083	10	1.62741e-05
606	171213416	52	0.000110886
607	171810692	96	0.00016519
608	171943847	16	2.19383e-05
609	172141839	14	3.12865e-05
610	172174512	0	0
611	172322925	8	1.40319e-05
612	172845264	46	8.59157e-05
613	173090345	36	6.47315e-05
614	173470797	42	6.83213e-05
615	173596431	14	3.66129e-05
616	173966410	54	0.000103894
617	174227453	14	2.70055e-05
618	174386902	10	1.28368e-05
619	174900669	58	0.000101415
620	175110774	10	1.94733e-05
621	175437904	52	9.3931e-05
622	175664535	24	3.1404e-05
623	175898671	34	6.44972e-05
624	176045033	12	2.4586e-05
625	176115843	2	5.03113e-06
626	176554533	40	6.5421e-05
627	176571136	0	0
628	176850897	36	4.88972e-05
629	176986635	8	1.53453e-05
630	177358027	36	7.27771e-05
631	177779156	62	0.000116081
632	178003311	42	5.99857e-05
633	178322105	136	0.000252818
634	178740028	36	7.38741e-05
635	179249051	72	0.000113704
636	179564753	74	0.000140515
637	179994108	68	0.00012967
638	180251295	32	5.85492e-05
639	180673684	28	5.03448e-05
640	180682007	0	0
641	180981881	42	7.29872e-05
642	181395748	26	4.90883e-05
643	181466211	4	8.87448e-06
644	181759497	26	4.08453e-05
645	182078021	154	0.000286715
646	182359434	28	5.50641e-05
647	182632311	30	6.31722e-05
648	183106886	68	0.000129184
649	183488136	42	8.22326e-05
650	183895085	44	8.74166e-05
651	184173091	28	5.24198e-05
652	184334093	10	2.20105e-05
653	184544132	44	9.67815e-05
654	184940497	32	5.62432e-05
655	185433180	44	8.44937e-05
656	185668116	22	4.98669e-05
657	186148521	54	0.000106238
658	186297626	10	2.33372e-05
659	186856965	32	6.43389e-05
660	187084468	12	1.44507e-05
661	187519004	58	0.00011256
662	187560159	2	5.80045e-06
663	187836413	34	6.26617e-05
664	188187235	38	7.75558e-05
665	188539753	58	0.000118425
666	188553068	0	0
667	188830876	34	6.26349e-05
668	189059358	18	3.34672e-05
669	189247783	24	4.62201e-05
670	189484539	32	4.99382e-05
671	189641729	16	2.93003e-05
672	189769048	10	2.3292e-05
673	190133608	50	8.02008e-05
674	190515538	58	0.000113687
675	190717678	8	1.50087e-05
676	191135349	132	0.000234803
677	191309239	30	5.52179e-05
678	191520463	18	3.08415e-05
679	191719220	34	6.71163e-05
680	192141271	58	9.67173e-05
681	192365406	22	4.04359e-05
682	192662229	46	5.81088e-05
683	193008485	38	6.06124e-05
684	193449209	68	0.000129986
685	193735604	42	8.71155e-05
686	194237752	48	9.72876e-05
687	194490486	34	6.40094e-05
688	194522371	1002	0.00188928
689	194885377	38	8.09353e-05
690	195156717	20	3.90649e-05
691	195571190	140	0.000241866
692	195906515	50	0.000102358
693	196290654	28	5.66044e-05
694	196507679	26	4.43191e-05
695	197047922	66	0.000127009
696	197284183	18	3.12423e-05
697	197709557	64	0.000121567
698	198052183	30	6.2956e-05
699	198319628	14	2.9497e-05
700	198426228	4	8.65717e-06
701	198868971	52	9.56103e-05
702	199081439	28	6.2258e-05
703	199339869	42	8.07518e-05
704	199396665	2	4.26744e-06
705	199509253	10	2.34974e-05
706	199587918	0	0
707	200000952	144	0.000242819
708	200383565	70	0.000138105
709	200616490	16	3.00059e-05
710	201016250	28	6.1259e-05
711	201561933	56	0.000111741
712	202019421	40	8.36665e-05
713	202397038	32	6.53117e-05
714	202669617	60	0.00011452
715	203015639	56	9.8018e-05
716	203191455	10	2.15627e-05
717	203524504	36	6.44637e-05
718	203948827	64	0.000120812
719	204106126	20	3.63538e-05
720	204501150	26	4.24463e-05
721	204655755	16	3.76547e-05
722	205109402	50	0.000105617
723	205560012	26	5.79413e-05
724	205944231	58	0.000105506
725	205979484	1002	0.00186305
726	206373653	58	0.00011086
727	206644584	26	4.09656e-05
728	206841756	24	5.28586e-05
729	207242463	80	0.000129869
730	207560355	76	0.000142896
731	207787246	36	7.52809e-05
732	208196820	30	4.53193e-05
733	208535174	50	8.16042e-05
734	208783290	38	6.76432e-05
735	208892007	14	2.46134e-05
736	209092980	20	2.98907e-05
737	209402030	46	9.72578e-05
738	209598224	20	4.20996e-05
739	209763201	6	7.24085e-06
740	210016820	38	6.85071e-05
741	210034471	0	0
742	210283260	32	5.98585e-05
743	210314622	1002	0.00100331
744	210681948	50	8.75611e-05
745	210812305	10	2.25328e-05
746	211181262	40	7.42327e-05
747	211616320	44	6.89367e-05
748	211972646	44	9.15873e-05
749	212223414	16	3.55925e-05
750	212441867	28	5.77875e-05
751	212457866	2	5.23567e-06
752	212641817	28	5.1843e-05
753	212657396	4	6.30476e-06
754	213254001	68	0.000123755
755	213572285	38	7.14195e-05
756	213807301	26	4.51094e-05
757	214179577	18	3.6336e-05
758	214435976	38	7.42969e-05
759	214465025	1002	0.0018702
760	214720138	28	5.91093e-05
761	215138413	68	0.000130248
762	215247522	2	5.36868e-06
763	215445728	24	3.75952e-05
764	216038422	90	0.000167324
765	216304905	32	6.14774e-05
766	216442523	16	3.20759e-05
767	216688463	26	5.33516e-05
768	217130580	56	0.000111389
769	217465096	52	8.45199e-05
770	217690652	20	3.45242e-05
771	218124253	854	0.00146734
772	218514124	56	0.000116395
773	218564601	0	0
774	218924589	56	8.89439e-05
775	219331439	58	0.000104296
776	219529117	18	3.21699e-05
777	220110944	80	0.000148902
778	220360127	30	4.81855e-05
779	220487557	12	1.93121e-05
780	220577658	0	0
781	220773950	10	2.09091e-05
782	221020920	36	6.56632e-05
783	221280186	18	3.36245e-05
784	221699727	50	8.21552e-05
785	221811874	6	1.42875e-05
786	222181617	34	6.67225e-05
787	222267316	10	1.52723e-05
788	222536106	26	4.78825e-05
789	222772766	20	3.07422e-05
790	222822564	0	0
791	223310404	44	7.44175e-05
792	223522460	30	5.51898e-05
793	223884370	48	0.000103199
794	224267065	46	8.98508e-05
795	224651417	24	4.35639e-05
796	224656176	0	0
797	224712243	0	0
798	225155934	74	0.000115992
799	225456123	82	0.000137854
800	225698116	42	7.62125e-05
801	225898762	14	2.65288e-05
802	226138922	28	4.4626e-05
803	226394681	20	3.98205e-05
804	226603147	18	3.45363e-05
805	226859865	34	6.09406e-05
806	227267846	28	6.1774e-05
807	227491516	20	2.61934e-05
808	227541949	4	4.00188e-06
809	227804911	22	3.17808e-05
810	228168058	54	0.000101615
811	228581969	56	9.95794e-05
812	228898186	88	0.000130084
813	229342746	30	5.15495e-05
814	229695083	50	8.94256e-05
815	230116599	118	0.000211931
816	230505058	34	7.46762e-05
817	231050268	56	0.000114473
818	231266926	14	2.62847e-05
819	231320970	2	1.92274e-06
820	231408000	10	1.62549e-05
821	231453103	0	0
822	231922708	62	0.000114699
823	232351102	38	6.55452e-05
824	232405155	8	1.09071e-05
825	232410998	0	0
826	232760758	24	4.97079e-05
827	233103677	28	6.34086e-05
828	233254857	10	1.72476e-05
829	233600442	38	8.01265e-05
830	233978392	42	7.57894e-05
831	234234053	26	4.55514e-05
832	234574367	136	0.000234742
833	234967609	170	0.000323865
834	235104779	14	2.23559e-05
835	235300686	20	4.06648e-05
836	235631129	26	4.60202e-05
837	236055420	46	9.45474e-05
838	236099582	2	3.56595e-06
839	236545067	30	5.58748e-05
840	236628372	10	2.253e-05
841	237129934	42	8.26882e-05
842	237484905	32	6.39777e-05
843	237763397	26	4.46448e-05
844	238183768	86	0.000191167
845	238397294	18	3.0003e-05
846	238875295	64	0.000111155
847	239214598	54	0.000102234
848	239678167	54	9.47816e-05
849	240152743	66	0.000126712
850	240381584	22	4.9057e-05
851	241057179	112	0.000222396
852	241280270	24	4.81825e-05
853	241511168	26	4.79906e-05
854	241819269	38	5.55999e-05
855	242117798	68	0.000143449
856	242191434	8	1.75417e-05
857	242262220	4	8.30399e-06
858	242338610	4	2.68706e-06
859	242567626	12	1.98461e-05
860	242794094	16	2.54932e-05
861	242887191	4	9.40628e-06
862	242999864	10	1.53135e-05
863	243096301	8	1.65943e-05
864	243377429	24	4.90707e-05
865	243823835	42	7.5151e-05
866	244280532	74	0.000146079
867	244531257	16	2.84762e-05
868	244813880	30	5.79217e-05
869	245011237	20	4.66829e-05
870	245269558	26	5.25508e-05
871	245556692	30	6.13041e-05
872	245979078	90	0.000139817
873	246012824	2	1.40148e-06
874	246329397	78	0.000133106
875	246520441	12	2.27719e-05
876	246531011	0	0
877	246891333	48	8.53877e-05
878	247328443	50	0.000102151
879	247410771	2	4.80929e-06
880	247644593	18	3.64067e-05
881	247976092	20	4.20714e-05
882	248110502	16	3.11871e-05
883	248512457	38	7.16034e-05
884	248914303	56	0.000109578
885	249167368	34	5.79838e-05
886	249601485	54	8.77438e-05
887	250031700	46	8.67034e-05
888	250547596	66	0.000129186
889	250877581	36	7.71872e-05
890	251408447	66	0.000117028
891	251810563	56	0.000125804
892	252005285	26	4.39687e-05
893	252143115	12	2.08351e-05
894	252479299	34	6.11702e-05
895	252487343	0	0
896	252991581	44	7.97119e-05
897	253374219	24	4.75372e-05
898	253475763	18	2.99278e-05
899	253878188	46	9.18665e-05
900	254336664	48	0.000104934
901	254758423	98	0.000167608
902	254900289	16	2.88734e-05
903	254909606	0	0
904	255187982	18	3.20275e-05
905	255279165	8	1.51939e-05
906	255714344	48	8.15368e-05
907	256166408	46	8.64189e-05
