-3.11017,0.0100845
-3.04734,0.0100002
-2.98451,0.00999945
-2.92168,0.00992314
-2.85884,0.0101717
-2.79601,0.0101462
-2.73318,0.0100518
-2.67035,0.0100416
-2.60752,0.0101077
-2.54469,0.0100372
-2.48185,0.0100271
-2.41902,0.0100619
-2.35619,0.0101448
-2.29336,0.0100634
-2.23053,0.0100685
-2.16769,0.0101041
-2.10486,0.0100881
-2.04203,0.010107
-1.9792,0.00996384
-1.91637,0.0100721
-1.85354,0.0100627
-1.7907,0.0101557
-1.72787,0.0100823
-1.66504,0.010139
-1.60221,0.0101775
-1.53938,0.0100867
-1.47654,0.0100401
-1.41371,0.00987445
-1.35088,0.0102124
-1.28805,0.0101564
-1.22522,0.0102051
-1.16239,0.0100816
-1.09955,0.0101317
-1.03672,0.00999436
-0.973891,0.0100707
-0.911059,0.0101237
-0.848227,0.0100242
-0.785395,0.010115
-0.722563,0.00997619
-0.659732,0.0100343
-0.5969,0.00994567
-0.534068,0.0100576
-0.471236,0.0100736
-0.408405,0.00994494
-0.345573,0.0102233
-0.282741,0.00988536
-0.219909,0.00998201
-0.157077,0.0100002
-0.0942457,0.0101034
-0.0314139,0.0099355
0.0314179,0.00982722
0.0942497,0.0100154
0.157081,0.00997983
0.219913,0.010054
0.282745,0.0100089
0.345577,0.0099028
0.408409,0.00981923
0.47124,0.00975891
0.534072,0.00985556
0.596904,0.00988899
0.659736,0.0100024
0.722568,0.00996166
0.785399,0.0099384
0.848231,0.0100103
0.911063,0.00980396
0.973895,0.0098621
1.03673,0.00982577
1.09956,0.00992024
1.16239,0.00994349
1.22522,0.00984539
1.28805,0.0099384
1.35089,0.0100728
1.41372,0.0100336
1.47655,0.00976472
1.53938,0.00998201
1.60221,0.0101012
1.66504,0.00988826
1.72788,0.00982431
1.79071,0.00983521
1.85354,0.00977998
1.91637,0.00990062
1.9792,0.0100198
2.04203,0.0100314
2.10487,0.00995875
2.1677,0.00982722
2.23053,0.00974655
2.29336,0.00998709
2.35619,0.0100067
2.41903,0.010038
2.48186,0.00984975
2.54469,0.0101295
2.60752,0.0099355
2.67035,0.00993986
2.73318,0.00994567
2.79602,0.0100612
2.85885,0.00999581
2.92168,0.00999581
2.98451,0.00997111
3.04734,0.010099
3.11018,0.00995585
