0.00852359,0.000555561
0.0239848,0.00162178
0.0394461,0.00263159
0.0549073,0.00364065
0.0703686,0.00464489
0.0858298,0.00571037
0.101291,0.00672797
0.116752,0.00773741
0.132214,0.00867707
0.147675,0.00975368
0.163136,0.0106525
0.178597,0.0114367
0.194059,0.0122557
0.20952,0.0131275
0.224981,0.0140237
0.240442,0.0146524
0.255904,0.0153215
0.271365,0.0161447
0.286826,0.0168891
0.302287,0.0173267
0.317749,0.017821
0.33321,0.0184222
0.348671,0.0188757
0.364132,0.0193303
0.379594,0.019681
0.395055,0.0200395
0.410516,0.0203799
0.425977,0.0204782
0.441439,0.020705
0.4569,0.020905
0.472361,0.0209462
0.487822,0.0209818
0.503284,0.020954
0.518745,0.0209299
0.534206,0.020925
0.549667,0.0208282
0.565129,0.02064
0.58059,0.0205116
0.596051,0.0201631
0.611512,0.0197709
0.626974,0.0196116
0.642435,0.0192513
0.657896,0.0190431
0.673357,0.0183721
0.688819,0.0181149
0.70428,0.0175894
0.719741,0.0173397
0.735202,0.0166717
0.750664,0.0161844
0.766125,0.0156292
0.781586,0.0149794
0.797047,0.0144843
0.812509,0.0138968
0.82797,0.0131809
0.843431,0.0127571
0.858892,0.01215
0.874354,0.0115031
0.889815,0.011089
0.905276,0.0104106
0.920737,0.00977187
0.936199,0.00922781
0.95166,0.00873348
0.967121,0.00821281
0.982582,0.00755927
0.998044,0.00707682
1.0135,0.0064693
1.02897,0.00605328
1.04443,0.00556749
1.05989,0.00500488
1.07535,0.0046397
1.09081,0.00423815
1.10627,0.00382584
1.12173,0.00342578
1.13719,0.00302608
1.15266,0.00277261
1.16812,0.00244009
1.18358,0.00214468
1.19904,0.00183257
1.2145,0.0015739
1.22996,0.00137202
1.24542,0.00116159
1.26088,0.000975294
1.27635,0.000839837
1.29181,0.000680628
1.30727,0.000537006
1.32273,0.000434577
1.33819,0.000348478
1.35365,0.000279451
1.36911,0.000203743
1.38457,0.000138426
1.40004,0.000109479
1.4155,7.16255e-05
1.43096,6.08631e-05
1.44642,4.08228e-05
1.46188,2.59782e-05
1.47734,2.33803e-05
1.4928,1.00201e-05
1.50827,7.05121e-06
1.52373,3.71116e-06
1.53919,7.42233e-07
