3472.44,0.857783
10416.4,0.111975
17360.4,0.0186876
24304.4,0.005521
31248.3,0.0022729
38192.3,0.00120191
45136.3,0.00068459
52080.3,0.000458533
59024.2,0.000316369
65968.2,0.000205472
72912.2,0.00014927
79856.1,0.000108873
86800.1,9.70296e-05
93744.1,6.4428e-05
100688,5.63745e-05
107632,5.05174e-05
114576,3.98368e-05
121520,4.03106e-05
128464,3.00176e-05
135408,2.04998e-05
142352,2.34284e-05
149296,1.83034e-05
156240,1.71406e-05
163184,1.92078e-05
170128,1.72267e-05
177072,1.11974e-05
184016,1.11112e-05
190960,7.9243e-06
197904,9.13017e-06
204848,7.32136e-06
211792,4.90962e-06
218736,1.04652e-05
225680,9.81924e-06
232624,3.44535e-06
239568,6.28776e-06
246511,2.45481e-06
253455,2.67014e-06
260399,3.61761e-06
267343,8.8287e-06
274287,3.14388e-06
281231,2.19641e-06
288175,1.292e-06
295119,4.43588e-06
302063,1.55041e-06
309007,1.55041e-06
315951,9.04403e-07
322895,3.35921e-06
329839,1.292e-06
336783,1.80881e-06
343727,9.4747e-07
350671,2.23948e-06
357615,1.42121e-06
364559,2.41174e-06
371503,7.32136e-07
378447,7.32136e-07
385391,5.16802e-07
392335,1.292e-06
399279,1.0336e-06
406223,1.55041e-06
413167,1.1628e-06
420111,9.90537e-07
427055,3.01468e-07
433999,2.15334e-07
440943,3.01468e-07
447887,4.30668e-07
454831,3.87601e-07
461775,1.72267e-07
468719,3.01468e-07
475663,1.292e-07
482607,3.01468e-07
489551,8.61337e-08
496495,4.30668e-07
503439,5.16802e-07
510382,0
517326,4.30668e-07
524270,4.30668e-08
531214,4.30668e-08
538158,2.15334e-07
545102,2.58401e-07
552046,4.30668e-08
558990,1.292e-07
565934,0
572878,4.30668e-08
579822,1.292e-07
586766,0
593710,8.61337e-08
600654,4.30668e-08
607598,0
614542,8.61337e-08
621486,8.61337e-08
628430,0
635374,4.30668e-08
642318,4.30668e-08
649262,0
656206,4.30668e-08
663150,8.61337e-08
670094,0
677038,0
683982,0
690926,1.292e-07
