0.00790656,0.000525352
0.0234292,0.00149844
0.0389518,0.00254667
0.0544744,0.00356831
0.069997,0.00455563
0.0855196,0.00559149
0.101042,0.00655654
0.116565,0.00754911
0.132087,0.00854045
0.14761,0.00945602
0.163133,0.0104075
0.178655,0.0112884
0.194178,0.012011
0.209701,0.0130849
0.225223,0.0136752
0.240746,0.0145543
0.256268,0.015187
0.271791,0.0159615
0.287314,0.0165914
0.302836,0.016968
0.318359,0.0176755
0.333881,0.0181458
0.349404,0.0187698
0.364927,0.0191078
0.380449,0.0195435
0.395972,0.0197782
0.411495,0.0200054
0.427017,0.0203409
0.44254,0.0206792
0.458062,0.0206634
0.473585,0.020801
0.489108,0.0209986
0.50463,0.0208585
0.520153,0.0208595
0.535675,0.0209062
0.551198,0.020742
0.566721,0.0205416
0.582243,0.0204457
0.597766,0.0202206
0.613289,0.0198239
0.628811,0.0194532
0.644334,0.0193703
0.659856,0.0188916
0.675379,0.018477
0.690902,0.0182441
0.706424,0.0175422
0.721947,0.0171434
0.737469,0.01664
0.752992,0.0162738
0.768515,0.0156332
0.784037,0.0151393
0.79956,0.0145419
0.815082,0.0141969
0.830605,0.01343
0.846128,0.0128778
0.86165,0.0123469
0.877173,0.0117043
0.892696,0.0112216
0.908218,0.0107402
0.923741,0.0099183
0.939263,0.00947148
0.954786,0.0089047
0.970309,0.00832369
0.985831,0.00783884
1.00135,0.00717837
1.01688,0.00672166
1.0324,0.00628629
1.04792,0.00583546
1.06344,0.00527145
1.07897,0.00481598
1.09449,0.00438927
1.11001,0.00399317
1.12553,0.00357759
1.14106,0.00324487
1.15658,0.00288866
1.1721,0.00260388
1.18763,0.00225416
1.20315,0.00196597
1.21867,0.00174056
1.23419,0.00145763
1.24972,0.00126375
1.26524,0.00107359
1.28076,0.000872288
1.29628,0.000736853
1.31181,0.000589977
1.32733,0.000485154
1.34285,0.00037693
1.35837,0.000294679
1.3739,0.000222633
1.38942,0.000166665
1.40494,0.000112553
1.42046,8.47242e-05
1.43599,4.88556e-05
1.45151,3.89608e-05
1.46703,2.59738e-05
1.48255,1.42238e-05
1.49808,9.27637e-06
1.5136,4.01976e-06
1.52912,2.4737e-06
1.54465,2.16449e-06
