3762.43,0.713352
11282.1,0.21971
18801.9,0.0410573
26321.6,0.0120379
33841.3,0.00503388
41361,0.00268154
48880.7,0.00153262
56400.5,0.00100285
63920.2,0.000710717
71439.9,0.000486892
78959.6,0.000358992
86479.3,0.000292135
93999,0.000213651
101519,0.000176589
109038,0.000154061
116558,0.000135894
124078,0.000111186
131598,8.64778e-05
139117,7.99374e-05
146637,6.83102e-05
154157,6.61301e-05
161677,5.74096e-05
169196,3.63352e-05
176716,4.21488e-05
184236,3.70619e-05
191755,4.06954e-05
199275,2.76148e-05
206795,2.83415e-05
214315,2.61613e-05
221834,2.32545e-05
229354,1.67142e-05
236874,2.39812e-05
244393,1.88943e-05
251913,2.39812e-05
259433,8.72045e-06
266953,1.45341e-05
274472,1.01739e-05
281992,1.88943e-05
289512,6.54034e-06
297031,1.45341e-05
304551,9.44715e-06
312071,6.54034e-06
319591,1.2354e-05
327110,7.99374e-06
334630,1.01739e-05
342150,2.90682e-06
349669,5.81363e-06
357189,7.99374e-06
364709,7.99374e-06
372229,6.54034e-06
379748,5.81363e-06
387268,7.99374e-06
394788,7.26704e-06
402307,5.08693e-06
409827,9.44715e-06
417347,5.08693e-06
424867,4.36022e-06
432386,1.45341e-06
439906,3.63352e-06
447426,2.18011e-06
454946,3.63352e-06
462465,2.90682e-06
469985,3.63352e-06
477505,7.26704e-07
485024,7.26704e-07
492544,2.18011e-06
500064,1.45341e-06
507584,5.08693e-06
515103,2.18011e-06
522623,2.18011e-06
530143,1.45341e-06
537662,2.90682e-06
545182,7.26704e-07
552702,2.90682e-06
560222,7.26704e-07
567741,2.90682e-06
575261,7.26704e-07
582781,7.26704e-07
590300,7.26704e-07
597820,7.26704e-07
605340,0
612860,7.26704e-07
620379,0
627899,0
635419,7.26704e-07
642938,0
650458,7.26704e-07
657978,7.26704e-07
665498,7.26704e-07
673017,0
680537,0
688057,0
695576,0
703096,7.26704e-07
710616,0
718136,0
725655,0
733175,0
740695,0
748215,7.26704e-07
