EventID	nPhotons	Hits	DepositedEnergy
158	42452558	36	7.75321e-05
159	42785621	84	0.000141415
160	43226334	56	9.05638e-05
161	43576041	58	0.000107226
162	43952808	32	6.0177e-05
163	44386763	38	6.92013e-05
164	44598540	20	4.08319e-05
165	44877837	20	4.27712e-05
166	44918651	0	0
167	44943927	1002	0.00105766
168	45360382	56	0.000119809
169	45454589	2	5.21399e-06
170	45880874	38	8.3896e-05
171	46081119	26	5.02493e-05
172	46296242	22	5.13027e-05
173	46303357	0	0
174	46839167	92	0.000181001
175	47236515	32	6.83513e-05
176	47256322	4	5.92276e-06
177	47414244	12	2.29806e-05
178	47616005	22	4.12123e-05
179	48028542	70	0.000128825
180	48281223	48	8.88826e-05
181	48667912	16	2.92784e-05
182	49062430	38	6.69452e-05
183	49389828	24	4.7786e-05
184	49613248	26	4.27544e-05
185	49696232	4	1.02816e-05
186	49842336	12	2.42305e-05
187	49886258	4	6.52626e-06
188	50338112	30	6.15834e-05
189	50732128	26	5.11693e-05
190	51193472	56	0.000103836
191	51455278	50	9.13373e-05
192	51820852	42	7.50838e-05
193	52139308	32	5.945e-05
194	52358512	18	3.5664e-05
195	52464133	8	1.59116e-05
196	52987135	48	8.87884e-05
197	53160266	26	5.05157e-05
198	53540862	88	0.000175057
199	53703412	16	3.10572e-05
200	53980656	14	2.82323e-05
201	54012588	0	0
202	54296590	30	6.29314e-05
203	54486582	16	3.70143e-05
204	54914777	32	5.93967e-05
205	55121098	28	5.574e-05
206	55425248	54	0.000105722
207	55713501	18	3.29367e-05
208	56166939	458	0.000779497
209	56481082	28	5.07725e-05
210	56712847	22	4.08671e-05
211	57126008	44	9.16433e-05
212	57211627	6	9.69114e-06
213	57578524	38	6.87138e-05
214	57977911	46	9.12628e-05
215	58454292	54	0.000104089
216	58673445	6	1.09276e-05
217	58884324	30	5.30319e-05
218	58913305	1002	0.00190982
219	59032413	12	2.26441e-05
220	59348345	44	8.29404e-05
221	59354561	0	0
222	59716757	42	6.59473e-05
223	60196865	48	9.61531e-05
224	60571482	58	0.000102193
225	60666272	2	1.88847e-06
226	60941218	46	8.26055e-05
227	61190093	20	3.87745e-05
228	61628135	50	9.70952e-05
229	61847636	20	3.59875e-05
230	61859469	0	0
231	62328233	50	8.80929e-05
232	62602903	34	6.59933e-05
233	63381824	90	0.000170961
234	63389301	0	0
235	63779411	38	7.17501e-05
236	63887310	6	6.72322e-06
237	64173087	52	8.23086e-05
238	64562509	30	6.35691e-05
239	65018031	96	0.000173672
240	65250978	10	1.44165e-05
241	65503883	36	6.735e-05
242	65612305	6	5.06646e-06
243	66115549	56	0.000103149
244	66563067	54	9.34444e-05
245	66789027	20	4.3058e-05
246	67068213	18	2.89137e-05
247	67145707	10	2.12527e-05
248	67602677	54	0.000104871
249	68074113	28	5.78669e-05
250	68405493	46	8.59467e-05
251	68694163	58	0.0001033
252	68963787	28	3.73976e-05
253	69286926	90	0.000164152
254	69290832	0	0
255	69731497	44	8.80124e-05
256	70170435	46	8.34001e-05
257	70212626	2	2.55342e-06
258	70516661	36	6.81563e-05
259	70543483	1002	0.00172448
260	70952120	34	5.25615e-05
261	71355266	26	5.45601e-05
262	71376620	0	0
263	71378338	0	0
264	71739513	26	4.46891e-05
265	71877045	10	1.67426e-05
266	72122696	32	4.8629e-05
267	72327078	20	3.21901e-05
268	72444476	6	1.01737e-05
269	72656958	14	2.78347e-05
270	72806578	12	2.77408e-05
271	72976805	14	2.79481e-05
272	73000115	2	5.93927e-06
273	73099919	6	9.33032e-06
274	73328190	14	1.91905e-05
275	73450305	16	3.16597e-05
276	73974124	60	0.000123966
277	74153403	14	2.22222e-05
278	74321274	14	2.16453e-05
279	74487332	10	2.11543e-05
280	74641353	10	1.55914e-05
281	75089169	18	3.72338e-05
282	75534295	48	9.32709e-05
283	75722388	20	3.54996e-05
284	75945216	14	2.4158e-05
285	76204887	40	6.58723e-05
286	76549872	42	8.30058e-05
287	76919294	36	7.6975e-05
288	77144077	16	2.52262e-05
289	77172627	8	2.20122e-05
290	77485651	32	5.34142e-05
291	77865050	286	0.000512757
292	77898335	1002	0.00184897
293	78350849	60	0.000131997
294	78581832	30	5.43095e-05
295	78824065	34	6.04303e-05
296	79254653	60	0.000113617
297	79738691	68	0.000138192
298	79861788	6	1.52106e-05
299	80275216	58	0.000100235
300	80577296	28	4.37283e-05
301	80912282	30	6.00921e-05
302	81104842	12	2.43414e-05
303	81368902	26	4.81375e-05
304	81871609	66	0.000119772
305	82097455	22	3.7843e-05
306	82472532	40	7.42711e-05
307	82894928	36	6.66783e-05
308	83343681	36	6.71271e-05
309	83739562	56	0.000102529
310	84102038	24	4.54276e-05
311	84726580	76	0.000142464
312	85118979	26	4.62126e-05
313	85486143	32	4.71557e-05
314	85865762	36	7.51565e-05
315	85895634	1002	0.00192256
316	86406641	56	0.000109119
317	86594592	6	1.12769e-05
318	86923890	110	0.000189696
319	87394421	50	0.000105872
320	87798886	84	0.000171113
321	87839895	4	6.42871e-06
322	88150546	824	0.00148476
323	88358596	24	4.01494e-05
324	88381076	4	6.01131e-06
325	88825410	66	0.000119898
326	88840786	0	0
327	88874892	0	0
328	88948876	4	6.90887e-06
329	89312480	48	7.96007e-05
330	89325513	0	0
331	89911881	82	0.000161252
332	90205961	30	5.37647e-05
333	90780194	52	9.46932e-05
334	91130461	150	0.000275295
335	91483194	48	8.41297e-05
336	91800595	32	5.37298e-05
337	92041966	40	6.06901e-05
338	92357893	44	7.80735e-05
339	92737977	44	9.71859e-05
340	93039533	26	4.61272e-05
341	93345208	60	9.94636e-05
342	93425383	2	3.84143e-06
343	93846938	40	7.46936e-05
344	94274517	44	8.94237e-05
345	94822140	60	0.000127428
346	94869468	4	6.97426e-06
347	95110686	12	2.04881e-05
348	95396492	64	0.000117497
349	95628003	40	6.53803e-05
350	95996303	36	7.32364e-05
351	96264776	988	0.00175019
352	96436496	8	1.44953e-05
353	96495357	6	1.17079e-05
354	96814613	32	5.46408e-05
355	96945023	12	1.58672e-05
356	97198698	34	5.88095e-05
357	97496165	28	5.11129e-05
358	97641828	14	2.73775e-05
359	98020327	28	6.32346e-05
360	98113147	8	8.89037e-06
361	98506487	128	0.000236076
362	98825130	40	7.34251e-05
363	99223693	50	8.78315e-05
364	99536905	100	0.000182688
365	99711496	14	2.6874e-05
366	99908482	22	3.53728e-05
367	99972240	6	9.5618e-06
368	100091564	14	2.63812e-05
369	100515905	48	8.60519e-05
370	101026077	46	8.93811e-05
371	101212237	42	7.61566e-05
372	101282491	16	2.46164e-05
373	101525531	30	5.24594e-05
374	101828078	34	6.50449e-05
375	102341148	56	0.000105693
376	102692970	48	8.20729e-05
377	103175531	60	0.00010882
378	103302400	8	1.82805e-05
379	103735935	36	5.27815e-05
380	104143075	48	7.05728e-05
381	104415906	32	5.63998e-05
382	104448171	2	1.66255e-06
383	104888801	44	8.00344e-05
384	105095605	24	4.94204e-05
385	105472548	52	9.00544e-05
386	105814072	28	5.15101e-05
387	105954038	16	3.57648e-05
388	106186052	12	2.51295e-05
389	106580058	32	5.9228e-05
390	106699110	12	2.0173e-05
391	106726774	0	0
392	106733436	0	0
393	106951475	22	3.42581e-05
394	107390196	48	9.04324e-05
395	107773947	56	9.50608e-05
396	107956184	22	3.6871e-05
397	108427531	54	9.89251e-05
398	109231923	82	0.000152894
399	109605571	72	0.000142317
400	109996787	40	8.11629e-05
401	110095070	8	1.98659e-05
402	110527684	60	0.000114981
403	110606795	8	1.57907e-05
404	110825396	28	6.00379e-05
405	111209802	40	6.83671e-05
406	111381311	10	2.65767e-05
407	111786061	42	8.88779e-05
408	111897510	16	2.83579e-05
409	112254896	26	5.08046e-05
410	112319613	12	2.00233e-05
411	112651312	32	5.30237e-05
412	112831372	18	3.05249e-05
413	113197488	68	0.000142373
414	113485424	34	6.55303e-05
415	113695532	22	4.28953e-05
416	113733480	0	0
417	113884261	0	0
418	114342650	40	8.00562e-05
419	114736911	202	0.00034692
420	114890902	16	3.10538e-05
421	115349090	40	6.99257e-05
422	115566952	14	3.2146e-05
423	115584252	4	9.80586e-06
424	115640744	4	1.09584e-05
425	115962885	120	0.000230008
426	116035888	4	1.01128e-05
427	116064072	1002	0.00187552
428	116325664	20	4.06258e-05
429	116874377	80	0.000142045
430	116874649	0	0
431	117234259	42	8.21351e-05
432	117445211	10	2.00988e-05
433	117467659	1002	0.00103188
434	117529213	2	5.43853e-06
435	117966575	66	0.000107332
436	118118380	12	1.5745e-05
437	118176589	2	2.46293e-06
438	118359097	20	3.9902e-05
439	118731451	72	0.000156819
440	118918565	8	1.72072e-05
441	118947189	1002	0.00213395
442	119101389	18	3.44463e-05
443	119535111	50	9.00744e-05
444	119705610	14	2.90997e-05
445	119890356	30	5.60921e-05
446	119919226	0	0
447	120049250	10	1.23583e-05
448	120218358	14	2.90048e-05
449	120345879	8	1.65878e-05
450	120611148	24	4.9788e-05
451	120705780	0	0
452	120963016	28	5.45098e-05
453	121182936	18	3.19098e-05
454	121646933	48	9.51406e-05
455	121839838	14	2.26186e-05
456	122206224	30	5.35664e-05
457	122668160	50	9.8449e-05
458	122743848	4	8.6895e-06
459	123338130	62	0.000116825
460	123610916	26	5.39693e-05
461	123950615	20	3.88633e-05
462	124081454	12	2.55356e-05
463	124455507	62	0.000132461
464	124464898	0	0
465	124894920	174	0.000264335
466	125195345	32	5.94489e-05
467	125594547	54	0.000114878
468	125609531	4	9.40326e-06
469	125920490	32	5.92005e-05
470	126323814	64	0.000111927
471	126780946	46	9.17668e-05
472	127225043	40	9.07952e-05
473	127495575	30	6.83468e-05
474	127517618	1002	0.00120956
475	127739329	10	1.95691e-05
476	127877382	0	0
477	128281645	94	0.000172171
478	128334976	6	1.12148e-05
479	128587845	24	4.20227e-05
480	128967979	52	0.000101865
481	129135440	12	2.01134e-05
482	129581422	76	0.000140703
483	129660663	4	5.551e-06
484	130130797	32	6.13247e-05
485	130323385	16	3.16667e-05
486	130704268	34	6.25269e-05
487	131084599	30	5.56643e-05
488	131409706	18	3.39055e-05
489	131640407	18	3.74967e-05
490	132085043	64	0.000132398
491	132400813	28	5.28014e-05
492	132681674	38	7.81989e-05
493	133055471	36	6.3057e-05
494	133551277	72	0.000130422
495	134072044	62	0.00010904
496	134367461	46	8.70503e-05
497	134755830	40	7.77713e-05
498	135124965	30	6.16123e-05
499	135391135	32	6.55221e-05
500	135605817	20	3.29071e-05
501	136132174	64	0.000131842
502	136572999	50	9.17146e-05
503	136930371	34	6.36089e-05
504	137132506	26	4.45379e-05
505	137283824	6	7.985e-06
506	137539153	36	5.93355e-05
507	137809907	24	4.71167e-05
508	138211783	54	0.000101583
509	138609882	42	7.10583e-05
510	138828485	24	4.75955e-05
511	139034021	10	1.87915e-05
512	139294287	22	4.22008e-05
513	139862575	522	0.000829311
514	140179176	40	7.74754e-05
515	140665048	76	0.000147163
516	141056436	88	0.000148384
517	141434740	50	8.49784e-05
518	141791082	126	0.000238043
519	142048944	36	5.1767e-05
520	142316695	32	5.01085e-05
521	142581943	24	4.37881e-05
522	143027470	40	8.46529e-05
523	143142858	10	2.17148e-05
524	143674534	50	9.80586e-05
525	143778393	4	8.19215e-06
526	144199667	50	0.000104942
527	144416228	18	3.48779e-05
528	144805546	38	6.61244e-05
529	145080079	22	3.70221e-05
530	145287353	18	2.64608e-05
531	145402445	12	1.80326e-05
532	145690168	18	3.44192e-05
533	146024189	38	7.72237e-05
534	146125499	8	1.47625e-05
535	146351339	22	2.89773e-05
536	146456963	4	7.26363e-06
537	146773428	36	5.67869e-05
538	147037108	20	4.4698e-05
539	147390665	40	7.44563e-05
540	147738333	28	4.96201e-05
541	148123313	42	6.35129e-05
542	148601199	48	8.07831e-05
543	149137784	66	0.000124588
544	149211443	8	1.30059e-05
545	149508297	26	4.79162e-05
546	149708512	18	3.82701e-05
547	150171403	50	9.037e-05
548	150561847	38	6.98756e-05
549	150945026	168	0.000298705
550	150976477	2	5.90823e-06
551	151365903	36	5.86756e-05
552	151823205	70	0.000137672
553	151934692	12	1.40507e-05
554	152091843	14	2.06411e-05
555	152128631	0	0
556	152132226	0	0
557	152525728	34	5.63663e-05
558	152721629	20	3.39578e-05
559	153249542	34	7.13633e-05
560	153867900	48	9.87398e-05
561	154051421	8	1.69229e-05
562	154229518	8	1.74206e-05
563	154431925	20	3.8162e-05
564	154472772	0	0
565	154720115	36	7.9388e-05
566	154895697	12	2.02452e-05
567	154952846	6	1.35473e-05
568	155135280	18	3.45441e-05
569	155251583	18	3.81168e-05
570	155423209	12	2.45886e-05
571	155765454	20	3.69061e-05
572	156186361	44	8.01722e-05
573	156491663	42	8.00244e-05
574	156884727	46	8.58144e-05
575	157182204	26	4.29799e-05
576	157737717	74	0.000128647
577	158103481	36	6.46543e-05
578	158285884	12	2.06522e-05
579	158782380	58	9.92485e-05
580	159204936	88	0.000162226
581	159229922	1002	0.00183675
582	159663802	46	8.35295e-05
583	160150506	58	0.000111613
584	160253730	2	4.6658e-06
585	160399940	10	1.85782e-05
586	160464495	16	3.87645e-05
587	160834110	36	7.26949e-05
588	160853451	0	0
589	161106020	28	5.91397e-05
590	161512298	52	0.000103678
591	161534916	2	4.31938e-06
592	161963246	56	0.000103084
593	162312776	36	6.21481e-05
594	162717309	46	9.05758e-05
595	162950558	32	7.00912e-05
596	163119897	14	2.73208e-05
597	163553753	56	0.000104717
598	163934892	36	6.50391e-05
599	164418406	66	0.000119015
600	164852181	114	0.000227809
601	165113100	20	3.09491e-05
602	165192738	10	9.01853e-06
603	165588674	60	0.000109767
604	165745574	20	3.18469e-05
605	165949181	28	4.46088e-05
606	166348309	52	9.25943e-05
607	166516755	18	2.71287e-05
608	166745968	26	5.52016e-05
609	167119420	32	6.35692e-05
610	167528261	88	0.000188492
611	167604644	8	1.66381e-05
612	167972278	46	9.82782e-05
613	168285932	28	4.78357e-05
614	168511408	28	5.9353e-05
615	168771947	30	5.11764e-05
616	169170020	134	0.000248078
617	169567176	12	1.95866e-05
618	169818410	22	3.35425e-05
619	169889474	0	0
620	170206044	40	7.31479e-05
621	170336411	12	2.29547e-05
622	170557536	8	1.66773e-05
623	170810818	24	5.47014e-05
624	171199346	44	8.61891e-05
625	171390463	30	6.13752e-05
626	171640585	42	8.18859e-05
627	171821123	22	4.26823e-05
628	172364601	42	7.65497e-05
629	172735452	34	6.2301e-05
630	173178321	56	0.000120252
631	173360419	14	1.91225e-05
632	173604149	12	1.98885e-05
633	174014994	44	8.05719e-05
634	174230049	26	4.08149e-05
635	174238807	0	0
636	174719760	62	0.000122913
637	175104450	434	0.00068852
638	175550707	22	3.95783e-05
639	175952546	38	7.03191e-05
640	176161441	12	2.23718e-05
641	176590187	36	7.81547e-05
642	176626929	1002	0.00157799
643	176718996	16	3.16402e-05
644	177099375	40	6.6815e-05
645	177445594	34	7.20616e-05
646	177960380	38	7.63762e-05
647	178170243	34	6.6903e-05
648	178552801	24	3.92252e-05
649	178610207	4	6.10423e-06
650	179021596	52	9.5594e-05
651	179350294	20	3.13859e-05
652	179800404	40	8.02604e-05
653	180072740	38	7.60384e-05
654	180202248	6	1.13049e-05
655	180499422	48	9.6337e-05
656	180957486	52	0.000107585
657	181386038	50	7.78589e-05
658	181438745	2	3.26228e-06
659	181523074	10	2.30141e-05
660	181576134	2	3.07397e-06
661	181911193	40	7.35062e-05
662	182322713	56	0.000113193
663	182496476	20	3.65664e-05
664	182810238	34	6.86827e-05
665	183194074	40	6.83776e-05
666	183317235	18	3.0345e-05
667	183535757	26	5.06833e-05
668	183819158	26	4.8145e-05
669	184275551	60	0.000109396
670	184722435	32	5.69284e-05
671	185136935	30	5.79275e-05
672	185234223	8	1.19031e-05
673	185704477	104	0.000174691
674	185745258	0	0
675	186142486	48	0.000104699
676	186401284	32	5.87482e-05
677	186653910	28	4.14506e-05
678	186847229	38	6.96734e-05
679	186877973	0	0
680	187166137	16	3.36382e-05
681	187344610	18	3.62773e-05
682	187490524	14	2.75696e-05
683	187817088	36	7.17153e-05
684	188235305	46	9.76519e-05
685	188562916	30	5.82551e-05
686	188976411	52	8.36707e-05
687	189350494	60	0.000106686
688	189436858	4	6.38776e-06
689	189721798	30	5.56883e-05
690	189835335	10	2.08673e-05
691	190007102	20	4.23645e-05
692	190489734	40	6.29347e-05
693	190794597	26	4.23481e-05
694	190848451	8	1.24777e-05
695	191142241	32	5.84482e-05
696	191867807	76	0.00015763
697	192156390	26	5.92995e-05
698	192613108	40	9.0081e-05
699	192729525	4	1.16791e-05
700	193044195	60	0.000110379
701	193477419	50	9.24804e-05
702	193773242	70	0.000130654
703	194358864	68	0.000116709
704	194791860	32	5.37703e-05
705	195076726	28	5.6422e-05
706	195166251	0	0
707	195275405	2	1.34954e-06
708	195748818	34	6.3337e-05
709	196102952	124	0.000227133
710	196282948	20	3.50202e-05
711	196295620	0	0
712	197891528	196	0.000338154
713	198431979	66	0.000129159
714	199071606	68	0.000118997
715	199314846	20	3.69383e-05
716	199574090	42	6.51965e-05
717	200175081	48	9.81516e-05
718	200262395	10	1.74066e-05
719	200426999	14	2.70183e-05
720	200776239	44	8.78863e-05
721	201016297	30	5.23998e-05
722	201177899	14	2.30179e-05
723	201209885	1002	0.00161436
724	201272322	4	1.02973e-05
725	201664093	32	5.61456e-05
726	201782642	8	1.63311e-05
727	202053094	40	6.77028e-05
728	202426889	30	5.44452e-05
729	202647528	20	3.64161e-05
730	203037007	210	0.000344444
731	203314168	32	6.51823e-05
732	203369938	2	3.33807e-06
733	203409674	4	7.11051e-06
734	203785148	32	6.60098e-05
735	204217630	48	9.57625e-05
736	204610083	32	5.32094e-05
737	205092275	58	0.00010154
738	205321568	12	1.87122e-05
739	205353222	1002	0.00164822
740	205642645	24	3.52052e-05
741	206166649	94	0.000162724
742	206473250	46	8.42256e-05
743	206860611	30	5.51837e-05
744	207278415	292	0.000525247
745	207654293	820	0.00139935
746	207710566	4	1.03831e-05
747	207989043	46	8.37534e-05
748	208444546	56	0.000108448
749	208549497	2	2.00704e-06
750	208744340	16	2.99842e-05
751	209000395	24	4.24762e-05
752	209436037	54	0.000109285
753	209500486	16	1.50017e-05
754	209831236	20	3.94044e-05
755	210081156	34	5.81884e-05
756	210425292	48	0.000102028
757	210515591	12	2.22169e-05
758	210896806	18	3.49615e-05
759	211121695	18	2.94898e-05
760	211559673	62	0.000132085
761	211833622	32	6.10409e-05
762	211982949	6	1.10539e-05
763	212573562	74	0.000156643
764	212954008	50	9.79619e-05
765	213255321	22	3.54722e-05
766	213470142	16	2.4388e-05
767	213825246	36	7.38223e-05
768	213982598	4	9.76144e-06
769	214187409	18	3.01486e-05
770	214584957	34	7.16722e-05
771	214796998	16	3.09476e-05
772	215215055	44	9.10963e-05
773	215634056	58	0.000119671
774	215779401	16	3.49915e-05
775	215826736	2	4.62327e-06
776	215853046	0	0
777	216242371	44	7.38401e-05
778	216318252	4	9.36011e-06
779	216354470	0	0
780	216383185	1002	0.00154151
781	216632082	22	4.01658e-05
782	217047885	48	9.49737e-05
783	217169940	8	1.25671e-05
784	217474858	32	6.31501e-05
785	217930180	332	0.000616788
786	218216889	26	4.55989e-05
787	218348043	12	2.63537e-05
788	218535887	26	5.20079e-05
789	218723946	10	1.64014e-05
790	219175754	60	0.000100367
791	219544376	100	0.000191191
792	219962709	40	8.36381e-05
793	220236756	34	5.5453e-05
794	220539039	30	5.44736e-05
795	221090834	54	0.000106997
796	221337971	22	4.38792e-05
797	221735782	108	0.000223386
798	222028059	50	0.000103931
799	222155649	8	1.62686e-05
800	222514147	60	0.000137838
801	222854533	22	3.67477e-05
802	223058705	38	7.41845e-05
803	223450449	42	7.62797e-05
804	223821036	40	7.07571e-05
805	224353492	48	9.50912e-05
806	224738999	54	0.000106819
807	224982302	28	4.69495e-05
808	225181176	14	2.39071e-05
809	225525284	50	8.18281e-05
810	225610859	6	7.61416e-06
811	225950884	42	7.92474e-05
812	226339616	34	5.28112e-05
813	226721456	114	0.000174757
814	227341162	878	0.00162736
815	227386333	2	4.1196e-06
816	227675652	48	9.95324e-05
817	227914749	42	6.28051e-05
818	228183639	32	6.49112e-05
819	228334898	10	1.46466e-05
820	228358330	1002	0.000850822
821	228524321	22	4.68229e-05
822	228741039	16	3.42829e-05
823	229106113	56	9.85976e-05
824	229414056	38	7.64304e-05
825	229717867	148	0.000287561
826	229757112	0	0
827	230162161	90	0.000187165
828	230639042	60	0.000122224
829	230982558	48	9.15359e-05
830	231416517	80	0.000134678
831	231805494	40	7.70544e-05
832	232169623	40	6.57115e-05
833	232616219	50	9.01254e-05
834	232882993	24	3.81369e-05
835	233325444	54	9.49156e-05
836	233775681	70	0.000121786
837	234189949	50	0.00011256
838	234400698	16	3.2463e-05
839	234822210	40	8.48217e-05
840	235293887	96	0.000187049
841	235678083	32	6.10463e-05
842	236024926	46	9.28501e-05
843	236206524	18	3.56477e-05
844	236569323	48	9.12959e-05
845	236859362	20	4.16524e-05
846	237079603	20	4.91736e-05
847	237130014	4	6.25585e-06
848	237514158	38	6.69929e-05
849	237684592	12	2.11925e-05
850	238051775	60	0.000124758
851	238370510	42	7.77457e-05
852	238652883	32	5.47524e-05
853	239197849	62	0.000112604
854	239652903	58	0.000106992
855	240106543	50	9.12173e-05
856	240506160	48	8.87446e-05
857	240963000	42	6.72819e-05
858	241096029	8	1.61745e-05
859	241381568	28	5.44551e-05
860	241688858	38	7.88712e-05
861	241786541	14	3.07112e-05
862	241916091	12	1.43341e-05
863	242184847	26	5.12651e-05
864	242680736	62	0.000110365
865	242929089	20	3.80457e-05
866	243332408	38	7.51129e-05
867	243703735	78	0.00013179
868	243984946	24	3.80873e-05
869	244174127	26	4.36619e-05
870	244425834	14	2.53419e-05
871	244779947	88	0.000166075
872	245337005	58	0.000101438
873	245482174	8	9.20313e-06
874	245730018	10	2.13973e-05
875	245910187	6	1.1463e-05
876	246242185	52	9.40584e-05
877	246467846	12	2.06581e-05
878	246928092	28	4.93949e-05
879	247196188	24	4.57614e-05
880	247594802	44	8.74857e-05
881	248046678	42	8.69134e-05
882	248144284	6	8.7008e-06
883	248324599	26	5.67177e-05
884	248557427	18	3.70279e-05
885	248827987	30	6.42593e-05
886	248944390	6	7.21596e-06
887	249334509	38	6.34769e-05
888	249648121	42	7.07987e-05
889	250061881	32	5.40604e-05
890	250300848	12	2.73795e-05
891	250553788	22	4.37278e-05
892	250610594	6	1.27768e-05
893	250740378	16	2.83571e-05
894	251015439	16	3.07293e-05
895	251262302	28	4.83497e-05
896	251631553	52	9.18942e-05
897	251675461	0	0
898	252171191	54	8.97212e-05
899	252477298	62	9.79683e-05
900	252512062	2	1.53753e-06
901	252779282	16	3.69664e-05
902	252916599	26	3.59694e-05
903	253357083	48	9.46704e-05
904	253563066	22	4.33881e-05
905	254004304	54	0.000116758
906	254259829	20	4.00458e-05
907	254372138	6	1.48043e-05
908	254762271	28	5.17295e-05
909	254909933	10	1.73441e-05
910	254972562	6	1.04595e-05
