EventID	nPhotons	Hits	DepositedEnergy
0	307131	28	5.33156e-05
1	687190	426	0.000842624
2	929270	18	2.87769e-05
3	1804376	62	0.000128748
4	1840751	4	5.46507e-06
5	2287811	38	7.6172e-05
6	2709118	58	0.00011681
7	2932311	24	4.46924e-05
8	3077133	12	2.42514e-05
9	3125487	0	0
