EventID	nPhotons	Hits	DepositedEnergy
8466	-1943548609	996	0.00171467
8467	-1943109658	42	7.56414e-05
8468	-1942894723	22	3.47353e-05
8469	-1942705023	12	2.68388e-05
8470	-1942524504	12	1.38755e-05
8471	-1942251639	22	4.31321e-05
8472	-1941925057	80	0.000139372
8473	-1941474080	60	0.000105009
8474	-1941471555	0	0
8475	-1941085202	40	8.49898e-05
8476	-1940703059	38	6.4226e-05
8477	-1940338720	48	8.90177e-05
8478	-1940221829	2	3.45861e-06
8479	-1939818652	40	7.23205e-05
8480	-1939408100	26	4.6636e-05
8481	-1939034713	48	7.72858e-05
8482	-1938642876	36	5.6588e-05
8483	-1938274979	42	8.25993e-05
8484	-1937879824	42	7.56024e-05
8485	-1937785415	4	7.71329e-06
8486	-1937437215	322	0.000533647
8487	-1937067907	36	7.29086e-05
8488	-1936873334	28	4.85668e-05
8489	-1936738394	14	2.3261e-05
8490	-1936220794	50	9.39351e-05
8491	-1935813323	44	8.56535e-05
8492	-1935771301	2	2.82301e-06
8493	-1935352896	64	0.000111972
8494	-1935325770	6	9.49085e-06
8495	-1934837405	76	0.000138046
8496	-1934411416	36	5.29562e-05
8497	-1933954066	72	0.000136698
8498	-1933752991	26	5.09441e-05
8499	-1933412788	38	6.71621e-05
8500	-1933398044	0	0
8501	-1933118856	24	4.33641e-05
8502	-1932715989	46	8.67599e-05
8503	-1932420501	22	4.50239e-05
8504	-1932248336	20	3.69381e-05
8505	-1932096800	16	2.47659e-05
8506	-1931787595	34	6.14252e-05
8507	-1931469526	34	7.42564e-05
8508	-1931441917	1002	0.00136894
8509	-1931418455	0	0
8510	-1931010059	48	8.04422e-05
8511	-1930974680	2	3.46743e-06
8512	-1930872834	10	1.84698e-05
8513	-1930530234	24	5.03947e-05
8514	-1930209966	66	0.000114161
8515	-1929779855	52	7.62859e-05
8516	-1929622856	4	5.89232e-06
8517	-1929319146	30	5.05876e-05
8518	-1928923520	70	0.000136326
8519	-1928544330	32	5.5238e-05
8520	-1928346340	14	2.33265e-05
8521	-1928113892	20	2.51214e-05
8522	-1928065168	4	6.17037e-06
8523	-1927602540	36	8.47217e-05
8524	-1927349145	30	5.52689e-05
8525	-1927278761	10	1.5735e-05
8526	-1927276805	0	0
8527	-1926871087	28	4.87892e-05
8528	-1926460765	28	4.91871e-05
8529	-1926130761	68	0.000139849
8530	-1925881283	26	4.50484e-05
8531	-1925759311	6	1.54546e-05
8532	-1925496205	28	5.73777e-05
8533	-1925171591	30	5.28181e-05
8534	-1924826538	46	8.66387e-05
8535	-1924799929	6	1.52475e-05
8536	-1924546647	50	8.43233e-05
8537	-1924098176	58	9.8332e-05
8538	-1923683716	40	7.84715e-05
8539	-1923252869	62	0.000121224
8540	-1922826500	34	6.01295e-05
8541	-1922454360	50	9.66225e-05
8542	-1922316898	8	1.32752e-05
8543	-1921802231	50	9.03063e-05
8544	-1921517048	24	5.11551e-05
8545	-1921302685	18	4.212e-05
8546	-1921079828	36	6.73053e-05
8547	-1920781751	22	4.53971e-05
8548	-1920504211	24	4.85278e-05
8549	-1919992640	98	0.000189444
8550	-1919700187	32	6.20079e-05
8551	-1919403434	54	0.000102295
8552	-1918938797	68	0.000131828
8553	-1918848310	8	1.52132e-05
8554	-1918532194	34	6.92712e-05
8555	-1918184779	42	7.82161e-05
8556	-1917882972	20	4.51766e-05
8557	-1917413650	82	0.000161472
8558	-1916906577	42	7.10545e-05
8559	-1916781330	6	1.11496e-05
8560	-1916588000	20	4.39707e-05
8561	-1916502513	8	1.5923e-05
8562	-1916442889	8	1.66437e-05
8563	-1916246663	18	3.99652e-05
8564	-1915832219	30	6.24638e-05
8565	-1915801142	0	0
8566	-1915472762	52	8.93091e-05
8567	-1915150544	40	6.40618e-05
8568	-1914780631	40	7.10752e-05
8569	-1914339773	42	7.18371e-05
8570	-1914106105	24	4.79405e-05
8571	-1914001147	8	1.96265e-05
8572	-1913701661	48	8.73253e-05
8573	-1913523120	14	2.40778e-05
8574	-1913049459	46	8.31882e-05
8575	-1912696101	58	0.000110832
8576	-1912141797	66	0.00014089
8577	-1911678256	48	0.000100962
8578	-1911265636	42	6.82404e-05
8579	-1910864225	30	5.74456e-05
8580	-1910472671	50	0.000103742
8581	-1910052790	48	9.05609e-05
8582	-1909725183	38	7.3121e-05
8583	-1909305755	28	5.25689e-05
8584	-1909051114	34	5.81512e-05
8585	-1908682097	34	8.22648e-05
8586	-1908369484	34	5.97207e-05
8587	-1907940198	76	0.000143927
8588	-1907705467	26	5.17256e-05
8589	-1907492329	24	5.23838e-05
8590	-1907289700	6	6.9156e-06
8591	-1906967311	118	0.000221798
8592	-1906924849	4	9.22567e-06
8593	-1906339779	66	0.000131184
8594	-1905939887	44	8.41539e-05
8595	-1905723984	30	6.04368e-05
8596	-1905479301	22	4.50675e-05
8597	-1905332334	4	7.00872e-06
8598	-1905193808	10	9.27343e-06
8599	-1904947135	30	5.57448e-05
8600	-1904932251	0	0
8601	-1904850911	4	6.40619e-06
8602	-1904644735	26	4.78206e-05
8603	-1904478023	18	2.46336e-05
8604	-1904446809	1002	0.00105198
8605	-1904308068	10	1.91026e-05
8606	-1904070192	16	3.34172e-05
8607	-1903763572	46	9.66183e-05
8608	-1903189195	64	0.00012472
8609	-1902818884	38	6.43995e-05
8610	-1902552418	64	0.000133496
8611	-1902130192	46	9.35588e-05
8612	-1902073758	2	5.06819e-06
8613	-1901794530	16	1.97404e-05
8614	-1901400750	32	6.1078e-05
8615	-1901137991	42	8.12773e-05
8616	-1900882096	30	5.30174e-05
8617	-1900769161	18	3.52905e-05
8618	-1900489426	30	5.10606e-05
8619	-1900145107	30	5.3922e-05
8620	-1900119255	10	1.86188e-05
8621	-1899705512	56	0.000116132
8622	-1899330869	34	5.52786e-05
8623	-1899259990	4	8.32618e-06
8624	-1898957630	28	5.5796e-05
